rollout/success_rate,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/episodes,time/fps,rollout/ep_rew_mean,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss
0.92,24245,89421,5.37,16530,3,-0.51440602,0.001,0.1781801258524259,89320,4.427712951837748e-06
0.91,24259,89472,5.34,16540,3,-0.5150766800000001,0.001,0.18746593842903772,89372,8.988323164279185e-06
0.9,24271,89517,5.28,16550,3,-0.5126083800000001,0.001,0.1883187194665273,89417,2.592408198628012e-06
0.88,24284,89564,5.24,16560,3,-0.51266105,0.001,0.18258746713399887,89461,7.300581501112902e-06
0.88,24298,89617,5.21,16570,3,-0.5128069199999999,0.001,0.18164744079113007,89515,1.7400041770088137e-06
0.86,24313,89672,5.18,16580,3,-0.50292411,0.001,0.18147496382395426,89569,3.2806578929012176e-06
0.85,24327,89725,5.16,16590,3,-0.50238297,0.001,0.17708476185798644,89623,3.0318120479932987e-06
0.84,24340,89772,5.14,16600,3,-0.5035876499999999,0.001,0.17387840648492178,89670,2.6544265286550703e-06
0.83,24354,89822,5.1,16610,3,-0.50297646,0.001,0.1978041628996531,89719,4.072030075500758e-06
0.81,24368,89873,5.07,16620,3,-0.49769088999999994,0.001,0.17969645857810973,89770,3.736062171810772e-06
0.8,24382,89925,5.04,16630,3,-0.49620709999999996,0.001,0.1777014657855034,89823,3.900350217615293e-06
0.82,24397,89982,5.1,16640,3,-0.49589788999999995,0.001,0.1792639990647634,89878,2.2880537358105357e-06
0.84,24411,90034,5.17,16650,3,-0.49810936000000006,0.001,0.1828971117734909,89931,3.0891642836650133e-06
0.87,24427,90091,5.27,16660,3,-0.49961023,0.001,0.18143660326798758,89989,3.5033950969894554e-06
0.87,24441,90143,5.26,16670,3,-0.49525204,0.001,0.18172813355922698,90041,5.81526878704608e-06
0.87,24454,90190,5.18,16680,3,-0.4965664800000001,0.001,0.18379981815814972,90088,4.694030546185483e-06
0.86,24468,90241,5.16,16690,3,-0.4979803,0.001,0.18489808738231658,90137,1.7566770475241354e-05
0.87,24482,90292,5.2,16700,3,-0.50575553,0.001,0.176037959754467,90190,6.454976983150118e-06
0.89,24495,90342,5.2,16710,3,-0.5021645399999999,0.001,0.18175938427448274,90240,3.5526811643649125e-06
0.9,24510,90396,5.23,16720,3,-0.5089394199999999,0.001,0.18139239648977915,90296,2.9419209681691427e-06
0.91,24525,90452,5.27,16730,3,-0.51052943,0.001,0.1776576042175293,90350,3.3651561872310206e-06
0.91,24540,90507,5.25,16740,3,-0.5150710799999999,0.001,0.18013938069343566,90405,2.8424721222108928e-06
0.91,24554,90558,5.24,16750,3,-0.51550118,0.001,0.1776013204029628,90456,2.7137909910379676e-06
0.91,24569,90611,5.2,16760,3,-0.5075991099999999,0.001,0.18801515052715936,90509,3.348419359857265e-06
0.88,24581,90656,5.13,16770,3,-0.50390697,0.001,0.18873653411865235,90554,2.590178655736963e-06
0.89,24596,90713,5.23,16780,3,-0.5053201799999999,0.001,0.18253733466068903,90610,4.371025094466556e-06
0.9,24610,90763,5.22,16790,3,-0.5014063199999998,0.001,0.17999412616093954,90661,3.5123950965498807e-06
0.9,24623,90813,5.21,16800,3,-0.49538979,0.001,0.183412936826547,90711,4.64823195519178e-06
0.88,24635,90857,5.15,16810,3,-0.49121896,0.001,0.1789509691298008,90755,5.391354989114916e-06
0.89,24650,90910,5.14,16820,3,-0.48360222999999997,0.001,0.18727860748767852,90807,5.746260103478562e-06
0.86,24663,90958,5.06,16830,3,-0.47983444,0.001,0.18019748975833258,90856,5.550815937264512e-06
0.86,24678,91015,5.08,16840,3,-0.48260459,0.001,0.1826570063829422,90912,3.474327149888268e-06
0.85,24692,91066,5.08,16850,3,-0.48475506999999984,0.001,0.18754824250936508,90964,5.837686330778524e-06
0.84,24705,91114,5.03,16860,3,-0.48429652000000006,0.001,0.1864009847243627,91011,6.308393343109249e-06
0.86,24719,91164,5.08,16870,3,-0.49057714999999996,0.001,0.18728052377700805,91062,3.8188155940588334e-06
0.85,24732,91213,5.0,16880,3,-0.49226194000000006,0.001,0.18616137901941934,91111,7.593820555484854e-06
0.82,24744,91257,4.94,16890,3,-0.49187718999999996,0.001,0.18562651673952738,91156,3.214794332961901e-06
0.8,24756,91304,4.91,16900,3,-0.49296338,0.001,0.17697407801946005,91201,6.57079465327115e-06
0.82,24771,91359,5.02,16910,3,-0.4997685,0.001,0.19184824526309968,91257,4.282241343389615e-06
0.8,24785,91410,5.0,16920,3,-0.50497471,0.001,0.18673086166381836,91308,3.501563999937692e-06
0.81,24800,91463,5.05,16930,3,-0.50913116,0.001,0.17987315356731415,91361,6.042096174496692e-06
0.81,24815,91519,5.04,16940,3,-0.50311379,0.001,0.18202519168456396,91417,2.0127329207753064e-05
0.82,24831,91578,5.12,16950,3,-0.50278244,0.001,0.18710984076772416,91475,4.101435544206262e-06
0.82,24845,91628,5.14,16960,3,-0.50670176,0.001,0.19678222835063935,91526,1.9795907064690255e-06
0.83,24860,91684,5.2,16970,3,-0.51224903,0.001,0.17430955469608306,91582,3.735659947778913e-06
0.84,24874,91735,5.22,16980,3,-0.5059178400000001,0.001,0.17319530248641968,91633,7.0136306931090076e-06
0.87,24888,91788,5.31,16990,3,-0.50914114,0.001,0.18702352046966553,91686,2.739135955683499e-06
0.9,24903,91841,5.37,17000,3,-0.50953754,0.001,0.18306156396865844,91736,3.333989525344805e-06
0.91,24916,91892,5.33,17010,3,-0.5061130899999999,0.001,0.18267600238323212,91789,4.022295070171822e-06
0.92,24931,91944,5.34,17020,3,-0.50515448,0.001,0.18608036637306213,91842,3.908471171598649e-06
0.92,24944,91994,5.31,17030,3,-0.50219683,0.001,0.18426337838172913,91892,3.4597579391023223e-06
0.91,24959,92047,5.28,17040,3,-0.4981732000000001,0.001,0.18324600160121918,91945,5.491575575433672e-06
0.91,24973,92100,5.22,17050,3,-0.49965998000000006,0.001,0.18347849945227304,92000,4.250429772885885e-06
0.92,24989,92159,5.31,17060,3,-0.5017490800000001,0.001,0.1794136494398117,92058,4.502228512137662e-06
0.9,25003,92210,5.26,17070,3,-0.49601377,0.001,0.17975612978140512,92107,2.5668177083086143e-06
0.86,25015,92255,5.2,17080,3,-0.4989239599999999,0.001,0.17044232288996378,92152,4.132480019810221e-06
0.85,25028,92304,5.16,17090,3,-0.4968803399999999,0.001,0.18348105748494467,92202,2.8302950643895506e-06
0.86,25044,92360,5.19,17100,3,-0.49707274000000007,0.001,0.18513305485248566,92256,4.990105821889301e-06
0.85,25057,92409,5.17,17110,3,-0.4968772299999999,0.001,0.18450853526592254,92308,4.735395759780659e-06
0.86,25072,92464,5.2,17120,3,-0.49705635000000004,0.001,0.1887731725970904,92362,2.0265228689216506e-06
0.85,25084,92510,5.16,17130,3,-0.49686334000000004,0.001,0.18802136182785034,92407,5.14725061293575e-06
0.82,25096,92554,5.07,17140,3,-0.4968468300000001,0.001,0.1866637667020162,92451,6.511829042210593e-06
0.82,25112,92610,5.1,17150,3,-0.5022666900000001,0.001,0.18224417865276338,92507,8.662718028062954e-06
0.81,25126,92661,5.02,17160,3,-0.50274723,0.001,0.17600412418444952,92559,4.837903058311592e-06
0.81,25140,92713,5.03,17170,3,-0.5041156499999999,0.001,0.1803488532702128,92610,6.4440484948136145e-06
0.85,25154,92765,5.1,17180,3,-0.50648867,0.001,0.18688502659400305,92664,4.832562998065744e-06
0.86,25168,92818,5.14,17190,3,-0.5108608499999999,0.001,0.18051955997943878,92714,7.928355717012892e-06
0.84,25182,92869,5.09,17200,3,-0.5073454599999999,0.001,0.1928879121939341,92767,2.5280200475208403e-06
0.84,25196,92920,5.11,17210,3,-0.5086114199999999,0.001,0.18498125672340393,92818,3.864724893295109e-06
0.82,25210,92970,5.06,17220,3,-0.5113771400000001,0.001,0.1764489620923996,92867,4.643274905902217e-06
0.82,25222,93015,5.05,17230,3,-0.5100681200000001,0.001,0.18457758675018945,92915,4.410912083585572e-06
0.86,25235,93065,5.11,17240,3,-0.5050138900000001,0.001,0.17830216586589814,92963,6.0246669363550606e-06
0.86,25249,93115,5.05,17250,3,-0.49518351999999993,0.001,0.1783088356256485,93012,4.426734449225478e-06
0.85,25263,93165,5.04,17260,3,-0.4967955599999999,0.001,0.19247321784496307,93063,3.1736100822854496e-06
0.86,25277,93216,5.03,17270,3,-0.4936645599999999,0.001,0.18399146497249602,93116,5.305479362505139e-06
0.87,25291,93269,5.04,17280,3,-0.49133917000000005,0.001,0.18461870402097702,93168,4.071839271091449e-06
0.86,25304,93318,5.0,17290,3,-0.48276348999999996,0.001,0.1780521124601364,93216,6.027033199037153e-06
0.86,25319,93371,5.02,17300,3,-0.48267429,0.001,0.18239327892661095,93271,3.051303082202139e-06
0.85,25334,93426,5.06,17310,3,-0.48948077000000006,0.001,0.17510240276654562,93323,3.6636264060992594e-06
0.85,25347,93475,5.05,17320,3,-0.48637764000000006,0.001,0.18576360642910003,93375,4.281399969841004e-06
0.86,25361,93526,5.11,17330,3,-0.4922267900000001,0.001,0.18589544296264648,93423,7.706749973597956e-06
0.85,25374,93575,5.1,17340,3,-0.49501027000000003,0.001,0.1770157605409622,93475,5.870946824870771e-06
0.83,25387,93621,5.06,17350,3,-0.49630525999999997,0.001,0.19620093703269958,93519,2.989956328747212e-06
0.8,25398,93664,4.99,17360,3,-0.4915559100000001,0.001,0.17359455525875092,93564,2.030346740866662e-06
0.8,25414,93721,5.05,17370,3,-0.49843703000000006,0.001,0.19402377009391786,93617,3.2381257142333197e-06
0.77,25426,93767,4.98,17380,3,-0.4977676600000001,0.001,0.1871281092365583,93667,4.418192664464489e-06
0.79,25442,93825,5.07,17390,3,-0.5052495300000001,0.001,0.18395228471074784,93723,3.566594321975052e-06
0.77,25455,93871,5.0,17400,3,-0.50561312,0.001,0.18711321552594504,93768,5.88217062613694e-06
0.78,25468,93921,4.95,17410,3,-0.4976003500000001,0.001,0.18420735001564026,93819,8.806278583506354e-06
0.79,25483,93974,4.99,17420,3,-0.49733794,0.001,0.17757401367028555,93872,1.3220180790085578e-05
0.78,25496,94023,4.97,17430,3,-0.49442519999999995,0.001,0.17894775313990458,93923,5.126822835726281e-06
0.78,25509,94072,4.97,17440,3,-0.49268727,0.001,0.18104536235332488,93970,4.053660677527659e-06
0.81,25525,94128,5.07,17450,3,-0.49837485000000004,0.001,0.18346511075894037,94026,3.463974849182705e-06
0.85,25539,94180,5.16,17460,3,-0.50411298,0.001,0.19121733903884888,94077,3.3365425224474164e-06
0.84,25551,94226,5.05,17470,3,-0.49285884,0.001,0.18844410181045532,94124,3.8354293337761195e-06
0.87,25566,94278,5.11,17480,3,-0.48928866,0.001,0.19347604513168334,94177,5.659588441631058e-06
0.85,25579,94327,5.02,17490,3,-0.4833153399999999,0.001,0.17899497747421264,94225,5.732594127039193e-06
0.85,25591,94370,4.99,17500,3,-0.47962246000000003,0.001,0.1863140637675921,94270,4.9746403192330035e-06
0.86,25605,94424,5.03,17510,3,-0.48465289,0.001,0.18461701522270837,94322,3.538308571175245e-06
0.83,25617,94468,4.94,17520,3,-0.48009325,0.001,0.18204374313354493,94366,4.483385419007391e-06
0.85,25632,94522,4.99,17530,3,-0.47881786000000004,0.001,0.1875009834766388,94420,2.8700226266664686e-06
0.84,25646,94573,5.01,17540,3,-0.4849396500000001,0.001,0.1844866673151652,94471,5.143987777955772e-06
0.84,25662,94632,5.04,17550,3,-0.4827934499999999,0.001,0.18836666395266852,94530,6.352369837259175e-06
0.83,25675,94679,4.99,17560,3,-0.4755026300000001,0.001,0.17843817472457885,94577,3.5703038975043454e-06
0.84,25688,94729,5.03,17570,3,-0.47574126,0.001,0.18480872809886933,94629,3.1706758818472736e-06
0.82,25701,94777,4.99,17580,3,-0.48005526000000004,0.001,0.17968609035015107,94674,4.335629955676268e-06
0.83,25715,94828,5.01,17590,3,-0.48121389999999997,0.001,0.18662147969007492,94726,3.4586042829687358e-06
0.84,25728,94877,5.07,17600,3,-0.4875996799999999,0.001,0.17263642946879068,94774,3.404331209821976e-06
0.82,25742,94927,5.03,17610,3,-0.48323109,0.001,0.18635909557342528,94825,3.545950858097058e-06
0.85,25756,94979,5.11,17620,3,-0.4876912700000001,0.001,0.18531874035085952,94876,4.116546571302544e-06
0.86,25770,95031,5.09,17630,3,-0.48749286,0.001,0.18103649467229843,94929,7.07496269569674e-06
0.88,25786,95090,5.17,17640,3,-0.49066121999999995,0.001,0.18619341850280763,94987,4.356571616881411e-06
0.87,25800,95141,5.09,17650,3,-0.48770090000000005,0.001,0.1820628916223844,95039,2.7148046797265124e-06
0.88,25814,95192,5.13,17660,3,-0.4924246499999999,0.001,0.17584234476089478,95090,5.6546646192146e-06
0.89,25828,95246,5.17,17670,3,-0.49471398000000005,0.001,0.18168380856513977,95144,2.3762331238685876e-06
0.9,25843,95300,5.23,17680,3,-0.50096989,0.001,0.1751790245374044,95197,3.7382321806944674e-06
0.9,25857,95352,5.24,17690,3,-0.5024632600000001,0.001,0.19054972529411315,95249,6.614368794544135e-06
0.92,25870,95400,5.23,17700,3,-0.49817690000000003,0.001,0.17755815386772156,95297,2.6601128032173924e-06
0.92,25883,95447,5.2,17710,3,-0.49396435999999994,0.001,0.1794057756662369,95346,4.651704512070865e-06
0.92,25898,95502,5.23,17720,3,-0.49711621,0.001,0.1851328139503797,95399,4.699135426259697e-06
0.89,25911,95550,5.19,17730,3,-0.49591334,0.001,0.17899646858374277,95447,5.004776539863087e-06
0.88,25926,95604,5.14,17740,3,-0.4919728,0.001,0.1840331596987588,95502,1.116745456134335e-05
0.87,25939,95652,5.11,17750,3,-0.49005063,0.001,0.18343504667282104,95549,3.7052326206321596e-06
0.88,25954,95707,5.15,17760,3,-0.49114447999999994,0.001,0.17608880499998728,95605,4.221338334294463e-06
0.86,25967,95756,5.1,17770,3,-0.49827127000000004,0.001,0.17956473231315612,95656,5.957175471849041e-06
0.87,25982,95809,5.09,17780,3,-0.48842433,0.001,0.17839994728565217,95707,4.021204586024396e-06
0.86,25995,95859,5.07,17790,3,-0.4906371999999999,0.001,0.18623183916012445,95758,3.902977368852589e-06
0.86,26009,95911,5.11,17800,3,-0.4955875,0.001,0.18418025970458984,95811,9.212348095388733e-06
0.84,26022,95959,5.12,17810,3,-0.49675804,0.001,0.18098028749227524,95856,6.518466610335357e-06
0.85,26037,96013,5.11,17820,3,-0.49379858000000004,0.001,0.1773725301027298,95910,3.651895667644567e-06
0.88,26051,96064,5.14,17830,3,-0.4934210399999999,0.001,0.18228280792633691,95963,6.365206066523872e-06
0.87,26065,96115,5.11,17840,3,-0.49386437,0.001,0.18197886858667647,96012,5.220126305565438e-06
0.87,26079,96166,5.14,17850,3,-0.4948030699999999,0.001,0.1763415982325872,96063,5.400873912246122e-06
0.87,26093,96220,5.13,17860,3,-0.4890736400000001,0.001,0.1767362994807107,96116,3.3721680665621534e-06
0.87,26107,96270,5.14,17870,3,-0.48749378,0.001,0.18426854014396668,96168,5.670484188158298e-06
0.87,26121,96323,5.14,17880,3,-0.48944575999999995,0.001,0.18623927980661392,96222,3.3644812826120565e-06
0.89,26136,96378,5.19,17890,3,-0.4894763099999999,0.001,0.18964260220527648,96276,3.489861092020874e-06
0.88,26150,96427,5.16,17900,3,-0.48110460999999993,0.001,0.1859214703241984,96325,7.996920430741739e-06
0.9,26163,96476,5.17,17910,3,-0.48147150000000005,0.001,0.19230909943580626,96374,5.181889764571679e-06
0.87,26176,96524,5.11,17920,3,-0.4823025400000001,0.001,0.18369357784589133,96424,3.996594159616507e-06
0.86,26190,96575,5.11,17930,3,-0.4830249699999999,0.001,0.18849610090255736,96473,4.06237932111253e-06
0.86,26204,96625,5.1,17940,3,-0.48701574000000003,0.001,0.1940022349357605,96522,4.601720047503477e-06
0.88,26218,96678,5.12,17950,3,-0.48832598000000005,0.001,0.17748745679855346,96576,3.7680300010833888e-06
0.85,26232,96729,5.09,17960,3,-0.49306936000000007,0.001,0.1797235995531082,96629,3.2462292438140137e-06
0.86,26247,96784,5.14,17970,3,-0.49222035,0.001,0.17901129772265753,96680,6.461382061691741e-06
0.85,26262,96840,5.17,17980,3,-0.49932478,0.001,0.17582753549019495,96736,4.111148617388001e-06
0.81,26274,96884,5.06,17990,3,-0.4968404699999999,0.001,0.18202990889549256,96781,2.7367723305360414e-06
0.82,26287,96933,5.06,18000,3,-0.49936425,0.001,0.17856194972991943,96833,3.206938799849013e-06
0.83,26302,96989,5.13,18010,3,-0.5055066099999999,0.001,0.181516233086586,96886,5.211067218624521e-06
0.86,26317,97043,5.19,18020,3,-0.50323401,0.001,0.18029307822386423,96941,5.3715968609443126e-06
0.87,26334,97104,5.29,18030,3,-0.5086528700000001,0.001,0.18639061450958253,97001,3.3666451145109024e-06
0.87,26346,97151,5.26,18040,3,-0.50282294,0.001,0.19798371195793152,97050,6.892570900163264e-06
0.86,26360,97203,5.25,18050,3,-0.5011504999999999,0.001,0.17540344347556433,97101,6.679052186579308e-06
0.87,26373,97250,5.21,18060,3,-0.4984851799999999,0.001,0.1746992071469625,97150,2.8358244890114293e-06
0.88,26388,97306,5.22,18070,3,-0.49646162,0.001,0.1877276748418808,97204,9.369702229378164e-06
0.87,26402,97356,5.16,18080,3,-0.49328267,0.001,0.18569254279136657,97256,2.5114938125625485e-06
0.91,26418,97415,5.31,18090,3,-0.50036868,0.001,0.18356418361266455,97312,3.8647801072026295e-06
0.92,26433,97472,5.39,18100,3,-0.51013356,0.001,0.18083186199267706,97369,3.295691688739074e-06
0.88,26445,97513,5.24,18110,3,-0.50608104,0.001,0.18039382000764212,97411,2.4879754316013227e-06
0.88,26460,97568,5.25,18120,3,-0.50875179,0.001,0.18603612730900446,97466,6.589404165424639e-06
0.87,26473,97618,5.14,18130,3,-0.50462604,0.001,0.1865888476371765,97515,5.252018900137045e-06
0.87,26486,97666,5.15,18140,3,-0.5036657999999999,0.001,0.1852713997165362,97564,3.8065138596721226e-06
0.86,26500,97715,5.12,18150,3,-0.504441,0.001,0.18350631594657899,97615,1.2483146838349057e-05
0.87,26514,97767,5.17,18160,3,-0.5051172399999999,0.001,0.19039645418524742,97663,4.1311346876682364e-06
0.85,26527,97817,5.11,18170,3,-0.50910895,0.001,0.1913080339630445,97714,2.4011486251159417e-06
0.87,26543,97874,5.18,18180,3,-0.5097662499999999,0.001,0.1869629075129827,97773,3.1165064532009032e-06
0.85,26556,97923,5.08,18190,3,-0.50202582,0.001,0.18585038930177689,97821,4.7475774257084895e-06
0.82,26570,97975,5.03,18200,3,-0.49482107,0.001,0.18253528078397116,97871,8.534255660682296e-06
0.85,26584,98027,5.14,18210,3,-0.4965294500000001,0.001,0.18735932409763337,97924,3.3701746133374398e-06
0.84,26598,98078,5.1,18220,3,-0.49879326,0.001,0.1860264152288437,97976,7.545246717199916e-06
0.85,26613,98133,5.15,18230,3,-0.50056957,0.001,0.18208507945140204,98031,3.6027299756824505e-06
0.86,26628,98187,5.21,18240,3,-0.50605449,0.001,0.18367536664009093,98085,1.0979012586176395e-05
0.86,26641,98237,5.22,18250,3,-0.50806912,0.001,0.18313480416933695,98135,5.320854976768412e-06
0.85,26655,98286,5.19,18260,3,-0.50888639,0.001,0.17876213192939758,98183,5.941360359429382e-06
0.86,26668,98337,5.2,18270,3,-0.50289999,0.001,0.18296107649803162,98235,6.419208875740878e-06
0.82,26680,98381,5.07,18280,3,-0.49512965000000003,0.001,0.1903330147266388,98281,2.958362347271759e-06
0.83,26695,98434,5.11,18290,3,-0.49344417999999995,0.001,0.18829335769017538,98331,8.26057600988861e-06
0.85,26710,98490,5.15,18300,3,-0.49791846999999995,0.001,0.18208967645963034,98387,1.7498809938842896e-05
0.86,26725,98544,5.17,18310,3,-0.49594278,0.001,0.1817436690131823,98441,5.068116706752335e-06
0.83,26737,98588,5.1,18320,3,-0.49271715,0.001,0.1848003218571345,98486,5.963620803110341e-06
0.82,26751,98639,5.06,18330,3,-0.4880989,0.001,0.18811378876368204,98536,4.4061828248231905e-06
0.81,26763,98684,4.97,18340,3,-0.47699344000000005,0.001,0.18947369853655496,98582,4.220416750892279e-06
0.83,26779,98742,5.05,18350,3,-0.47975642,0.001,0.18720717132091522,98638,7.939258011901984e-06
0.83,26791,98789,5.03,18360,3,-0.47484411000000004,0.001,0.17822828888893127,98687,4.042781862760118e-06
0.81,26805,98838,5.01,18370,3,-0.47643509,0.001,0.1880875289440155,98735,3.57105004695768e-06
0.83,26819,98889,5.08,18380,3,-0.48473351000000003,0.001,0.1773567259311676,98789,3.897524902640726e-06
0.84,26834,98945,5.11,18390,3,-0.48811451999999994,0.001,0.18768581251303354,98842,3.994398885727908e-06
0.81,26846,98990,5.0,18400,3,-0.48399481,0.001,0.17641006906827292,98887,4.2209826460748445e-06
0.81,26861,99044,5.0,18410,3,-0.4844282999999999,0.001,0.19115523248910904,98942,5.445316939282445e-06
0.82,26873,99089,5.01,18420,3,-0.4800786799999999,0.001,0.17378646632035574,98988,4.7855626235104864e-06
0.83,26890,99150,5.11,18430,3,-0.4905029,0.001,0.18394652221884047,99046,2.453664413743744e-06
0.83,26903,99200,5.16,18440,3,-0.49999456999999997,0.001,0.1869675874710083,99097,6.887810195621569e-06
0.82,26917,99252,5.1,18450,3,-0.49847411999999997,0.001,0.1903161182999611,99148,3.2216273098129022e-06
0.84,26933,99310,5.21,18460,3,-0.5091299699999999,0.001,0.18599104136228561,99208,3.5447562443854017e-06
0.87,26947,99362,5.24,18470,3,-0.5033949400000001,0.001,0.18482920229434968,99260,3.1510910957877057e-06
0.87,26959,99407,5.18,18480,3,-0.49616748,0.001,0.185490054388841,99306,5.494430903733398e-06
